node_id,date,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,precipitation_sum,snowfall_sum,relative_humidity_max,relative_humidity_min,dewpoint_max,dewpoint_min
144,2025-01-05 05:00:00+00:00,"[137, 145]",42.951178,-78.6060908,-2.5805,-6.7305,-4.8450837,0,0,74,58,-7.8771844,-13.200472
144,2025-01-06 05:00:00+00:00,"[137, 145]",42.951178,-78.6060908,-4.6805,-8.7805,-6.6638336,0,0,89,65,-6.759571,-12.721736
144,2025-01-07 05:00:00+00:00,"[137, 145]",42.951178,-78.6060908,-4.2805004,-7.6805,-6.134667,0.2,0.14,80,54,-9.078834,-13.42377
144,2025-01-08 05:00:00+00:00,"[137, 145]",42.951178,-78.6060908,-5.8805003,-9.4805,-7.803417,0,0,72,53,-11.83841,-15.520462
145,2025-01-01 05:00:00+00:00,[144],42.9529096,-78.5996149,5.3935003,-0.1065,2.056,4.4,1.2600001,100,76,4.557892,-2.6661732
145,2025-01-02 05:00:00+00:00,[144],42.9529096,-78.5996149,0.1935,-3.0565,-0.90858334,0.3,0.07,90,64,-1.5988823,-8.322704
145,2025-01-03 05:00:00+00:00,[144],42.9529096,-78.5996149,-1.3065,-4.0065,-2.6814997,0.3,0.21000001,79,54,-5.453896,-9.710008
145,2025-01-04 05:00:00+00:00,[144],42.9529096,-78.5996149,-3.5565,-6.1064997,-4.9773335,0,0,79,57,-7.256018,-12.874862
145,2025-01-05 05:00:00+00:00,[144],42.9529096,-78.5996149,-2.6065,-6.7565,-4.8710837,0,0,74,58,-7.9021754,-13.224974
145,2025-01-06 05:00:00+00:00,[144],42.9529096,-78.5996149,-4.7064996,-8.8065,-6.689834,0,0,89,65,-6.7851725,-12.746827
145,2025-01-07 05:00:00+00:00,[144],42.9529096,-78.5996149,-4.3065,-7.7064996,-6.160667,0.2,0.14,80,54,-9.103829,-13.44808
145,2025-01-08 05:00:00+00:00,[144],42.9529096,-78.5996149,-5.9065,-9.5065,-7.8294177,0,0,72,53,-11.863298,-15.54474
146,2025-01-01 05:00:00+00:00,"[1, 147]",43.01073945,-78.86277334,5.35,0.1,2.3374999,2.6000001,0.28,95,70,4.414583,-3.3224225
146,2025-01-02 05:00:00+00:00,"[1, 147]",43.01073945,-78.86277334,0.45,-2.9,-0.7250001,0.6,0.21000001,87,57,-2.0529583,-8.963056
146,2025-01-03 05:00:00+00:00,"[1, 147]",43.01073945,-78.86277334,-0.7,-3.5,-2.3416665,0,0,76,55,-5.3556323,-9.390639
146,2025-01-04 05:00:00+00:00,"[1, 147]",43.01073945,-78.86277334,-2.95,-5.9,-4.575,0,0,72,57,-8.013851,-12.7747
146,2025-01-05 05:00:00+00:00,"[1, 147]",43.01073945,-78.86277334,-2.45,-6.75,-4.7124996,0,0,75,58,-8.366493,-12.819053
146,2025-01-06 05:00:00+00:00,"[1, 147]",43.01073945,-78.86277334,-4.1,-8.95,-6.5916667,0.2,0.14,89,72,-6.0380077,-12.933554
146,2025-01-07 05:00:00+00:00,"[1, 147]",43.01073945,-78.86277334,-4.3,-8.15,-6.5083337,0.3,0.21000001,79,59,-7.8527074,-13.200453
146,2025-01-08 05:00:00+00:00,"[1, 147]",43.01073945,-78.86277334,-6.65,-10.05,-8.097917,0,0,72,56,-11.823879,-15.212678
